prot_tag,prot_id,product,Product_unified,start_stop,size,accession,name,cluster*,origin*
pp2_370,AFN37602.1,hypothetical protein,hypothetical protein,[233008:233971](-),320,JN849462.1,"Vibriophage phi-pp2, complete genome",311-357-365-49,311-357-365-49
pp2_111,AFN37344.1,hypothetical protein,hypothetical protein,[67207:67474](+),88,JN849462.1,"Vibriophage phi-pp2, complete genome",311-357-365-49,311-357-365-49
CF80_gp005,YP_009006079.1,hypothetical protein,hypothetical protein,[1924:2800](+),291,NC_023568.1,"Vibrio phage VH7D, complete genome",311-357-365-49,311-357-365-49
pp2_113,AFN37346.1,hypothetical protein,hypothetical protein,[68129:68981](+),283,JN849462.1,"Vibriophage phi-pp2, complete genome",311-357-365-49,311-357-365-49
AVU32_gp276,YP_009201379.1,hypothetical protein,hypothetical protein,[146810:147731](+),306,NC_028829.1,"Vibrio phage ValKK3, complete genome",311-357-365-49,311-357-365-49
pp2_112,AFN37345.1,hypothetical protein,hypothetical protein,[67587:68127](+),179,JN849462.1,"Vibriophage phi-pp2, complete genome",311-357-365-49,311-357-365-49
AVU32_gp146,YP_009201249.1,hypothetical protein,hypothetical protein,[64940:65861](-),306,NC_028829.1,"Vibrio phage ValKK3, complete genome",311-357-365-49,311-357-365-49
KVP40.0115,NP_899363.1,hypothetical protein,hypothetical protein,[66578:67499](+),306,NC_005083.2,"Vibrio phage KVP40, complete genome",311-357-365-49,311-357-365-49
phiST2_0234,ALP47401.1,hypothetical protein,hypothetical protein,[153622:154543](-),306,KT919973.1,"Vibrio phage phi-ST2, complete genome",311-357-365-49,311-357-365-49
KVP40.0058,NP_899306.1,hypothetical protein,hypothetical protein,[31687:32569](+),293,NC_005083.2,"Vibrio phage KVP40, complete genome",311-357-365-49,311-357-365-49
VPFG_00164,YP_008125315.1,hypothetical protein,hypothetical protein,[233502:234339](+),278,NC_021529.2,"Vibrio phage nt-1, complete genome",311-357-365-49,311-357-365-49
phiGrn1_0227,ALP47030.1,hypothetical protein,hypothetical protein,[176171:177047](+),291,KT919972.1,"Vibrio phage phi-Grn1, complete genome",311-357-365-49,311-357-365-49
phiST2_0304,ALP47406.1,hypothetical protein,hypothetical protein,[199416:200304](+),295,KT919973.1,"Vibrio phage phi-ST2, complete genome",311-357-365-49,311-357-365-49
AVU32_gp145,YP_009201248.1,hypothetical protein,hypothetical protein,[64063:64939](-),291,NC_028829.1,"Vibrio phage ValKK3, complete genome",311-357-365-49,311-357-365-49
CF80_gp004,YP_009006078.1,hypothetical protein,hypothetical protein,[1002:1923](+),306,NC_023568.1,"Vibrio phage VH7D, complete genome",311-357-365-49,311-357-365-49
KVP40.0116,NP_899364.1,hypothetical protein,hypothetical protein,[67468:68353](+),294,NC_005083.2,"Vibrio phage KVP40, complete genome",311-357-365-49,311-357-365-49
phiGrn1_0173,ALP47027.1,hypothetical protein,hypothetical protein,[139250:140138](+),295,KT919972.1,"Vibrio phage phi-Grn1, complete genome",311-357-365-49,311-357-365-49
CF80_gp114,YP_009006188.1,hypothetical protein,hypothetical protein,[55526:55793](+),88,NC_023568.1,"Vibrio phage VH7D, complete genome",480,480
phiST2_0093,ALP47628.1,hypothetical protein,hypothetical protein,[43021:43288](+),88,KT919973.1,"Vibrio phage phi-ST2, complete genome",480,480
AVU32_gp030,YP_009201133.1,hypothetical protein,hypothetical protein,[11229:11496](-),88,NC_028829.1,"Vibrio phage ValKK3, complete genome",480,480
phiGrn1_0338,ALP47245.1,hypothetical protein,hypothetical protein,[230549:230816](+),88,KT919972.1,"Vibrio phage phi-Grn1, complete genome",480,480
KVP40.0214,NP_899460.1,hypothetical protein,hypothetical protein,[115257:115524](+),88,NC_005083.2,"Vibrio phage KVP40, complete genome",480,480
pp2_211,AFN37444.1,hypothetical protein,hypothetical protein,[115200:115467](+),88,JN849462.1,"Vibriophage phi-pp2, complete genome",480,480
VPFG_00277,YP_008125425.1,hypothetical protein,hypothetical protein,[38449:38716](+),88,NC_021529.2,"Vibrio phage nt-1, complete genome",480,480
KVP40.0028,NP_899276.1,hypothetical protein,hypothetical protein,[17272:17716](+),147,NC_005083.2,"Vibrio phage KVP40, complete genome",144,144
VPHG_00147,YP_007673630.1,hypothetical protein,hypothetical protein,[97259:97724](+),154,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,144,144
AVU32_gp233,YP_009201336.1,hypothetical protein,hypothetical protein,[115870:116317](-),148,NC_028829.1,"Vibrio phage ValKK3, complete genome",144,144
VPHG_00036,YP_007673522.1,hypothetical protein,hypothetical protein,[23731:23995](-),87,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,144,144
CF80_gp248,YP_009006322.1,hypothetical protein,hypothetical protein,[196671:197115](+),147,NC_023568.1,"Vibrio phage VH7D, complete genome",144,144
VPFG_00076,YP_008125227.1,hypothetical protein,hypothetical protein,[181977:182427](+),149,NC_021529.2,"Vibrio phage nt-1, complete genome",144,144
CF80_gp200,YP_009006274.1,hypothetical protein,hypothetical protein,[142917:143604](+),228,NC_023568.1,"Vibrio phage VH7D, complete genome",489,489
phiGrn1_0080,ALP47054.1,baseplate wedge subunit and tail pin,baseplate wedge subunit and tail pin,[70819:71506](+),228,KT919972.1,"Vibrio phage phi-Grn1, complete genome",489,489
VPFG_00011,YP_008125168.2,baseplate wedge subunit and tail pin,baseplate wedge subunit and tail pin,[126802:127489](+),228,NC_021529.2,"Vibrio phage nt-1, complete genome",489,489
AVU32_gp298,YP_009201401.1,baseplate wedge subunit and tail pin,baseplate wedge subunit and tail pin,[170072:170759](-),228,NC_028829.1,"Vibrio phage ValKK3, complete genome",489,489
KVP40.0346,NP_899592.1,baseplate wedge subunit and tail pin,baseplate wedge subunit and tail pin,[206245:206950](+),234,NC_005083.2,"Vibrio phage KVP40, complete genome",489,489
phiST2_0212,ALP47435.1,baseplate wedge subunit and tail pin,baseplate wedge subunit and tail pin,[130602:131289](+),228,KT919973.1,"Vibrio phage phi-ST2, complete genome",489,489
AVU32_gp188,YP_009201291.1,hypothetical protein,hypothetical protein,[90820:91048](-),75,NC_028829.1,"Vibrio phage ValKK3, complete genome",406,406
KVP40.0073,NP_899321.1,hypothetical protein,hypothetical protein,[43026:43254](+),75,NC_005083.2,"Vibrio phage KVP40, complete genome",406,406
VPFG_00120,YP_008125271.1,hypothetical protein,hypothetical protein,[208027:208255](+),75,NC_021529.2,"Vibrio phage nt-1, complete genome",406,406
pp2_071,AFN37304.1,hypothetical protein,hypothetical protein,[43030:43255](+),74,JN849462.1,"Vibriophage phi-pp2, complete genome",406,406
CF80_gp293,YP_009006367.1,hypothetical protein,hypothetical protein,[222703:222859](+),51,NC_023568.1,"Vibrio phage VH7D, complete genome",406,406
pp2_118,AFN37351.1,GTP cyclohydrolase I type 1,GTP cyclohydrolase I,[71267:71942](+),224,JN849462.1,"Vibriophage phi-pp2, complete genome",455,455
phiST2_0368,ALP47437.1,GTP cyclohydrolase I,GTP cyclohydrolase I,[239662:240337](+),224,KT919973.1,"Vibrio phage phi-ST2, complete genome",455,455
VPFG_00170,YP_008125321.1,GTP cyclohydrolase I,GTP cyclohydrolase I,[237151:237826](+),224,NC_021529.2,"Vibrio phage nt-1, complete genome",455,455
KVP40.0121,NP_899369.1,GTP cyclohydrolase I,GTP cyclohydrolase I,[70638:71307](+),222,NC_005083.2,"Vibrio phage KVP40, complete genome",455,455
CF80_gp011,YP_009006085.1,GTP cyclohydrolase 1,GTP cyclohydrolase I,[5317:5986](+),222,NC_023568.1,"Vibrio phage VH7D, complete genome",455,455
phiST2_0382,ALP47634.1,hypothetical protein,hypothetical protein,[249087:249342](+),84,KT919973.1,"Vibrio phage phi-ST2, complete genome",428,428
phiGrn1_0244,ALP47254.1,hypothetical protein,hypothetical protein,[186070:186325](+),84,KT919972.1,"Vibrio phage phi-Grn1, complete genome",428,428
CF80_gp021,YP_009006095.1,hypothetical protein,hypothetical protein,[11808:12069](+),86,NC_023568.1,"Vibrio phage VH7D, complete genome",428,428
VPFG_00180,YP_009046855.1,hypothetical protein,hypothetical protein,[242828:243083](+),84,NC_021529.2,"Vibrio phage nt-1, complete genome",428,428
AVU32_gp128,YP_009201231.1,hypothetical protein,hypothetical protein,[54791:55040](-),82,NC_028829.1,"Vibrio phage ValKK3, complete genome",428,428
KVP40.0132,NP_899380.1,hypothetical protein,hypothetical protein,[77033:77423](+),129,NC_005083.2,"Vibrio phage KVP40, complete genome",428,428
CF80_gp048,YP_009006122.1,hypothetical protein,hypothetical protein,[28334:28874](+),179,NC_023568.1,"Vibrio phage VH7D, complete genome",413,413
KVP40.0161,NP_899407.1,hypothetical protein,hypothetical protein,[93889:94432](+),180,NC_005083.2,"Vibrio phage KVP40, complete genome",413,413
AVU32_gp101,YP_009201204.1,hypothetical protein,hypothetical protein,[37997:38513](-),171,NC_028829.1,"Vibrio phage ValKK3, complete genome",413,413
VPFG_00208,YP_008125357.1,hypothetical protein,hypothetical protein,[11896:12415](+),172,NC_021529.2,"Vibrio phage nt-1, complete genome",413,413
pp2_156,AFN37389.1,hypothetical protein,hypothetical protein,[94159:94678](+),172,JN849462.1,"Vibriophage phi-pp2, complete genome",413,413
phiST2_0031,ALP47588.1,hypothetical protein,hypothetical protein,[16816:17122](+),101,KT919973.1,"Vibrio phage phi-ST2, complete genome",413,413
phiGrn1_0272,ALP47198.1,hypothetical protein,hypothetical protein,[202829:203135](+),101,KT919972.1,"Vibrio phage phi-Grn1, complete genome",413,413
pp2_199,AFN37432.1,hypothetical protein,hypothetical protein,[110735:111017](+),93,JN849462.1,"Vibriophage phi-pp2, complete genome",355,355
KVP40.0203,NP_899449.1,hypothetical protein,hypothetical protein,[110604:110886](+),93,NC_005083.2,"Vibrio phage KVP40, complete genome",355,355
AVU32_gp042,YP_009201145.1,hypothetical protein,hypothetical protein,[16049:16331](-),93,NC_028829.1,"Vibrio phage ValKK3, complete genome",355,355
VPFG_00263,YP_008125411.1,hypothetical protein,hypothetical protein,[33361:33643](+),93,NC_021529.2,"Vibrio phage nt-1, complete genome",355,355
phiST2_0082,ALP47613.1,hypothetical protein,hypothetical protein,[38138:38420](+),93,KT919973.1,"Vibrio phage phi-ST2, complete genome",355,355
CF80_gp102,YP_009006176.1,hypothetical protein,hypothetical protein,[50640:50922](+),93,NC_023568.1,"Vibrio phage VH7D, complete genome",355,355
AKU42594.1,AKU42594.1,putative tail protein,tail length tape-measure protein,[9034:10636](-),533,KT160311.1,"Vibrio phage H188, complete genome",330,330
APL38_gp25,YP_009167732.1,gp25 protein,tail length tape-measure protein,[17397:20463](+),1021,NC_027981.1,"Vibrio phage VP58.5, complete genome",330,330
K139p36,NP_536663.1,putative tail length determinator,tail length tape-measure protein,[23572:25390](+),605,NC_003313.1,"Vibrio phage K139, complete genome",330,330
VcP032_38,ANA87670.1,hypothetical protein,tail length tape-measure protein,[23573:25391](+),605,KX058879.1,"Vibrio phage VcP032, complete genome",330,330
phiGrn1_0307,ALP47305.1,hypothetical protein,tail length tape-measure protein,[217790:217985](+),64,KT919972.1,"Vibrio phage phi-Grn1, complete genome",330,330
V422_gp35,YP_008766851.1,putative tail length determinator,tail length tape-measure protein,[24628:26446](+),605,NC_022747.1,"Vibrio phage VPUSM 8, complete genome",330,330
BAF98830.1,BAF98830.1,putative tail length determinator,tail length tape-measure protein,[23218:25036](+),605,AB374228.1,"Vibrio phage kappa proviral DNA, complete genome",330,330
VPVV882_gp31,YP_001039842.1,phage-related tail protein,tail length tape-measure protein,[16618:19264](+),881,NC_009016.1,"Vibrio phage VP882, complete genome",330,330
SBVcX29_0048,YP_009091832.1,tail length tape-measure protein,tail length tape-measure protein,[13216:15853](+),878,NC_024369.2,"Vibrio phage X29, complete genome",330,330
ASR73824.1,ASR73824.1,hypothetical protein,tail length tape-measure protein,[3647:3863](+),71,MF431726.1,"Vibrio phage vB_ValP_IME271, complete genome",330,330
F861_gp16,YP_007112502.1,tail length tape-measure protein,tail length tape-measure protein,[16515:19566](+),1016,NC_019722.1,"Vibrio phage vB_VpaM_MAR, complete genome",330,330
VHMLp41,NP_758934.1,ORF43,tail length tape-measure protein,[32884:35956](+),1023,NC_004456.1,"Vibrio phage VHML, complete genome",330,330
ABM73395.1,ABM73395.1,phage-related tail protein,tail length tape-measure protein,[16618:19264](+),881,EF057797.1,"Vibrio phage VP882, complete genome",330,330
F397_gp01,YP_007006390.1,putative exonuclease,putative exonuclease,[0:534](-),177,NC_019518.1,"Vibrio phage vB_VchM-138, complete genome",367-374,367-374
APL38_gp33,YP_009167740.1,gp33 protein,putative exonuclease,[24216:25179](-),320,NC_027981.1,"Vibrio phage VP58.5, complete genome",367-374,367-374
CF80_gp243,YP_009006317.1,exodeoxyribonuclease,putative exonuclease,[194991:195684](+),230,NC_023568.1,"Vibrio phage VH7D, complete genome",367-374,367-374
SBVcX29_0017,YP_009043888.1,exonuclease:ribonuclease T,putative exonuclease,[33649:34582](+),310,NC_024369.2,"Vibrio phage X29, complete genome",367-374,367-374
SBVc24_0004,AIA08693.1,putative exonuclease,putative exonuclease,[188:722](-),177,KJ572844.2,"Vibrio phage 24, complete genome",367-374,367-374
KVP40.0023,NP_899271.1,exonuclease,putative exonuclease,[15592:16285](+),230,NC_005083.2,"Vibrio phage KVP40, complete genome",367-374,367-374
AKU42624.1,AKU42624.1,exodeoxyribonuclease VIII,putative exonuclease,[31876:32419](+),180,KT160311.1,"Vibrio phage H188, complete genome",367-374,367-374
phiST2_0268,ALP47434.1,exonuclease A,putative exonuclease,[183106:183799](+),230,KT919973.1,"Vibrio phage phi-ST2, complete genome",367-374,367-374
VPFG_00072,YP_008125223.1,DexA exonuclease A,putative exonuclease,[180451:181135](+),227,NC_021529.2,"Vibrio phage nt-1, complete genome",367-374,367-374
pp2_023,AFN37257.1,exonuclease A,putative exonuclease,[15588:16281](+),230,JN849462.1,"Vibriophage phi-pp2, complete genome",367-374,367-374
F861_gp09,YP_007112509.1,putative exonuclease,putative exonuclease,[22670:23294](-),207,NC_019722.1,"Vibrio phage vB_VpaM_MAR, complete genome",367-374,<5fil
VPVV882_gp46,YP_001039857.1,putative exonuclease,putative exonuclease,[23412:24033](-),206,NC_009016.1,"Vibrio phage VP882, complete genome",367-374,<5fil
AVU32_gp095,YP_009201198.1,hypothetical protein,hypothetical protein,[35223:35439](-),71,NC_028829.1,"Vibrio phage ValKK3, complete genome",437,437
CF80_gp054,YP_009006128.1,hypothetical protein,hypothetical protein,[31431:31647](+),71,NC_023568.1,"Vibrio phage VH7D, complete genome",437,437
VPFG_00215,YP_008125364.1,hypothetical protein,hypothetical protein,[15762:15978](+),71,NC_021529.2,"Vibrio phage nt-1, complete genome",437,437
phiGrn1_0278,ALP47287.1,hypothetical protein,hypothetical protein,[205693:205909](+),71,KT919972.1,"Vibrio phage phi-Grn1, complete genome",437,437
SBVcX29_0016,YP_009043887.1,hypothetical protein,hypothetical protein,[34655:34973](+),105,NC_024369.2,"Vibrio phage X29, complete genome",437,437
phiST2_0174,ALP47547.1,hypothetical protein,hypothetical protein,[94234:94606](+),123,KT919973.1,"Vibrio phage phi-ST2, complete genome",423,423
KVP40.0305,NP_899552.1,hypothetical protein,hypothetical protein,[171224:171596](+),123,NC_005083.2,"Vibrio phage KVP40, complete genome",423,423
AVU32_gp339,YP_009201442.1,hypothetical protein,hypothetical protein,[207823:208195](-),123,NC_028829.1,"Vibrio phage ValKK3, complete genome",423,423
pp2_304,AFN37537.1,hypothetical protein,hypothetical protein,[172467:172839](+),123,JN849462.1,"Vibriophage phi-pp2, complete genome",423,423
CF80_gp183,YP_009006257.1,hypothetical protein,hypothetical protein,[107111:107483](+),123,NC_023568.1,"Vibrio phage VH7D, complete genome",423,423
VPFG_00356,YP_008125502.1,hypothetical protein,hypothetical protein,[88343:88715](+),123,NC_021529.2,"Vibrio phage nt-1, complete genome",423,423
KVP40.0133,NP_899381.1,RNA ligase 2,RNA ligase 2,[77432:78440](+),335,NC_005083.2,"Vibrio phage KVP40, complete genome",448,448
VPFG_00181,YP_009046856.1,RnlB RNA ligase 2,RNA ligase 2,[243092:244076](+),327,NC_021529.2,"Vibrio phage nt-1, complete genome",448,448
CF80_gp022,YP_009006096.1,RNA ligase 2,RNA ligase 2,[12078:13086](+),335,NC_023568.1,"Vibrio phage VH7D, complete genome",448,448
AVU32_gp127,YP_009201230.1,RNA ligase 2,RNA ligase 2,[53774:54782](-),335,NC_028829.1,"Vibrio phage ValKK3, complete genome",448,448
phiGrn1_0245,ALP47010.1,RNA ligase,RNA ligase 2,[186334:187342](+),335,KT919972.1,"Vibrio phage phi-Grn1, complete genome",448,448
pp2_131,AFN37364.1,RNA ligase,RNA ligase 2,[78798:79806](+),335,JN849462.1,"Vibriophage phi-pp2, complete genome",448,448
phiGrn1_0324,ALP47149.1,hypothetical protein,hypothetical protein,[224431:224833](+),133,KT919972.1,"Vibrio phage phi-Grn1, complete genome",585,585
CF80_gp099,YP_009006173.1,hypothetical protein,hypothetical protein,[49210:49612](+),133,NC_023568.1,"Vibrio phage VH7D, complete genome",585,585
phiST2_0080,ALP47439.1,hypothetical protein,hypothetical protein,[37119:37773](+),217,KT919973.1,"Vibrio phage phi-ST2, complete genome",585,585
phiGrn1_0325,ALP47059.1,hypothetical protein,hypothetical protein,[224841:225495](+),217,KT919972.1,"Vibrio phage phi-Grn1, complete genome",585,585
AVU32_gp044,YP_009201147.1,hypothetical protein,hypothetical protein,[16697:17351](-),217,NC_028829.1,"Vibrio phage ValKK3, complete genome",585,585
CF80_gp100,YP_009006174.1,hypothetical protein,hypothetical protein,[49620:50274](+),217,NC_023568.1,"Vibrio phage VH7D, complete genome",585,585
AVU32_gp045,YP_009201148.1,hypothetical protein,hypothetical protein,[17359:17761](-),133,NC_028829.1,"Vibrio phage ValKK3, complete genome",585,585
ViPhICP1_gp227,YP_004251168.1,hypothetical protein,hypothetical protein,[122764:122995](+),76,NC_015157.1,"Vibrio phage ICP1, complete genome",585,<5fil
AVU32_gp367,YP_009201470.1,thioredoxin,thioredoxin,[231654:232659](-),334,NC_028829.1,"Vibrio phage ValKK3, complete genome",442,442
CF80_gp167,YP_009006241.1,putative 36.7 kDa protein,thioredoxin,[82654:83659](+),334,NC_023568.1,"Vibrio phage VH7D, complete genome",442,442
phiGrn1_0014,ALP47011.1,thioredoxin,thioredoxin,[8979:9984](+),334,KT919972.1,"Vibrio phage phi-Grn1, complete genome",442,442
